"","business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","type"
"292","Wl4vpL5NGCipNuqIlX0f7w","J D Ballantine's Flowers & Gifts",NA,"8324 Mentor Ave","Mentor","OH",44060,41.6654025,-81.3427972,3,4,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsPriceRange2: 2""]","[""Florists"",""Flowers \u0026 Gifts"",""Shopping""]",NA,"business"
"293","zc0sUY7iWuJB93AHWKy_xw","BJ's Restaurant & Brewhouse",NA,"7880 Mentor Ave","Mentor","OH",44060,41.6610081779,-81.3598733982,3,55,1,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""GoodForKids: True"",""HasTV: True"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WiFi: free"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"",""RestaurantsReservations: True"",""NoiseLevel: average""]","[""American (New)"",""Food"",""Pizza"",""Breweries"",""Restaurants""]","[""Monday 11:0-0:0"",""Tuesday 11:0-0:0"",""Wednesday 11:0-0:0"",""Thursday 11:0-0:0"",""Friday 11:0-1:0"",""Saturday 11:0-1:0"",""Sunday 11:0-0:0""]","business"
"294","49DZdMJ0BBR_gPFsoNxTpA","Classic Toyota",NA,"8510 Tyler Blvd","Mentor","OH",44060,41.6839343,-81.3339302,5,5,1,"[""BusinessAcceptsCreditCards: True""]","[""Automotive"",""Auto Parts \u0026 Supplies"",""Auto Repair"",""Car Dealers""]","[""Monday 9:0-20:0"",""Tuesday 9:0-20:0"",""Wednesday 9:0-20:0"",""Thursday 9:0-20:0"",""Friday 9:0-18:0"",""Saturday 9:0-18:0""]","business"
"295","k8oQ0aK4n4sNPr3nSoNOvQ","Lily's Nails",NA,"9179 Mentor Ave, Ste E","Mentor","OH",44060,41.6773041,-81.310928,2.5,3,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""ByAppointmentOnly: False"",""RestaurantsPriceRange2: 2""]","[""Nail Salons"",""Beauty \u0026 Spas""]",NA,"business"
"296","an_XYEydjw2xBDUvFHqqMQ","Max & Erma's",NA,"7890 Mentor Ave","Mentor","OH",44060,41.660283,-81.358582,3.5,19,1,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: True"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WiFi: free""]","[""Restaurants"",""American (Traditional)"",""American (New)""]","[""Monday 11:0-22:0"",""Tuesday 11:0-22:0"",""Wednesday 11:0-22:0"",""Thursday 11:0-22:0"",""Friday 11:0-23:0"",""Saturday 11:0-23:0"",""Sunday 11:0-22:0""]","business"
"297","USXA_daAmAkcEzHju4Hpqw","McDonald's",NA,"8380 Broadmoor Rd","Mentor","OH",44060,41.6423909,-81.375867,1.5,6,1,"[""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""DriveThru: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: loud"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""RestaurantsTakeOut: True""]","[""Fast Food"",""Restaurants"",""Burgers""]","[""Monday 0:0-0:0"",""Tuesday 0:0-0:0"",""Wednesday 0:0-0:0"",""Thursday 0:0-0:0"",""Friday 0:0-0:0"",""Saturday 0:0-0:0"",""Sunday 0:0-0:0""]","business"
"298","rRAKvF-E_fnikHK4WSpXrA","QDOBA Mexican Eats",NA,"9552 Mentor Ave","Mentor","OH",44060,41.681583,-81.297426,3.5,9,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BusinessAcceptsCreditCards: True"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: True"",""NoiseLevel: quiet"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True""]","[""Mexican"",""Event Planning \u0026 Services"",""Restaurants"",""Fast Food"",""Caterers""]","[""Monday 11:0-21:0"",""Tuesday 11:0-21:0"",""Wednesday 11:0-21:0"",""Thursday 11:0-21:0"",""Friday 11:0-21:0"",""Saturday 11:0-21:0"",""Sunday 11:0-21:0""]","business"
"299","3UScLBD2K1jdCqR-FzIRHA","White and Haines Advanced Dentistry",NA,"9725 Caldwell Commons Cr","Cornelius","NC",28031,35.451776,-80.866245,5,3,1,"[""AcceptsInsurance: True"",""ByAppointmentOnly: True""]","[""General Dentistry"",""Cosmetic Dentists"",""Periodontists"",""Health \u0026 Medical"",""Dentists""]","[""Monday 8:0-17:0"",""Tuesday 8:0-17:0"",""Wednesday 8:0-17:0"",""Thursday 8:0-17:0""]","business"
"300","FVUJirPEu65aX1JiQK0t8Q","Gold's Gym",NA,"20420 W Catawba Ave","Cornelius","NC",28031,35.481625,-80.876029,2,17,1,"[""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""ByAppointmentOnly: False"",""GoodForKids: True""]","[""Yoga"",""Active Life"",""Trainers"",""Fitness \u0026 Instruction"",""Gyms""]","[""Monday 0:0-0:0"",""Tuesday 0:0-0:0"",""Wednesday 0:0-0:0"",""Thursday 0:0-0:0"",""Friday 0:0-0:0"",""Saturday 0:0-0:0"",""Sunday 0:0-0:0""]","business"
"301","TJFT7zuE0Izrac7ZC6KiWg","MI Electric",NA,"19825-B N Cove Rd","Cornelius","NC",28031,35.478912,-80.894464,2,4,1,"[""BusinessAcceptsCreditCards: True""]","[""Electricians"",""Home Services""]","[""Monday 7:30-18:0"",""Tuesday 7:30-18:0"",""Wednesday 7:30-18:0"",""Thursday 7:30-18:0"",""Friday 7:30-18:0"",""Saturday 9:0-15:0"",""Sunday 10:0-15:0""]","business"
"302","WA9GVDwk_7w1J1DmO5EC6Q","Elite Car Service",NA,"19511 S Main St","Cornelius","NC",28031,35.475862,-80.8546099,5,4,1,NA,"[""Car Rental"",""Transportation"",""Hotels \u0026 Travel"",""Airport Shuttles"",""Limos""]","[""Monday 0:0-0:0"",""Tuesday 0:0-0:0"",""Wednesday 0:0-0:0"",""Thursday 0:0-0:0"",""Friday 0:0-0:0"",""Saturday 0:0-0:0"",""Sunday 0:0-0:0""]","business"
"303","fL5y72k9zaZw8E5qZwG-8w","Creole House on Main",NA,"20517 N Main St","Cornelius","NC",28031,35.487764,-80.858635,2.5,8,0,"[""Alcohol: full_bar"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"",""NoiseLevel: quiet"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: False"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True""]","[""Restaurants"",""Cajun/Creole""]","[""Monday 11:0-2:0"",""Tuesday 11:0-2:0"",""Wednesday 11:0-2:0"",""Thursday 11:0-2:0"",""Friday 11:0-2:0"",""Saturday 11:0-2:0"",""Sunday 12:0-22:0""]","business"
"304","HBbEZ-lpxhEHs2zIQgTfJA","Francesco's Salon & Spa",NA,"7337 Mentor Ave","Mentor","OH",44060,41.6520081,-81.3788766,3,4,1,"[""BusinessAcceptsBitcoin: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""ByAppointmentOnly: False"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: True""]","[""Day Spas"",""Nail Salons"",""Hair Salons"",""Beauty \u0026 Spas"",""Cosmetics \u0026 Beauty Supply"",""Shopping""]","[""Monday 9:0-19:0"",""Tuesday 9:0-21:0"",""Wednesday 9:0-21:0"",""Thursday 9:0-21:0"",""Friday 9:0-17:0"",""Saturday 9:0-17:0""]","business"
"305","GHT-qbma2O2A-H_G2-HFag","Petco",NA,"7721 Mentor Ave","Mentor","OH",44060,41.6614197,-81.3655952,3.5,3,1,NA,"[""Pet Training"",""Pets"",""Pet Services"",""Pet Stores"",""Pet Groomers""]","[""Monday 10:0-20:0"",""Tuesday 10:0-20:0"",""Wednesday 10:0-20:0"",""Thursday 10:0-20:0"",""Friday 10:0-20:0"",""Saturday 10:0-20:0"",""Sunday 11:0-18:0""]","business"
"306","xUjmnYzuKSPL9u_6PeMI8Q","Levin Furniture",NA,"7799 Mentor Ave","Mentor","OH",44060,41.6624091,-81.3614555,2,3,1,"[""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""ByAppointmentOnly: False"",""DogsAllowed: False"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: True""]","[""Home \u0026 Garden"",""Furniture Stores"",""Home Services"",""Shopping"",""Interior Design"",""Mattresses""]","[""Monday 10:0-21:0"",""Tuesday 10:0-21:0"",""Wednesday 10:0-21:0"",""Thursday 10:0-21:0"",""Friday 10:0-21:0"",""Saturday 10:0-21:0"",""Sunday 12:0-18:0""]","business"
"307","9HQVSY9-ZnrgTUF72I-4PQ","McDonald's",NA,"7700 Reynolds Rd","Mentor","OH",44060,41.6611262287,-81.378613797,2,4,1,NA,"[""Restaurants"",""Fast Food"",""Burgers""]",NA,"business"
"308","-FPgX2EiC_ueMMs-PGAaOQ","Stereo Installs",NA,"7507 Tyler Blvd, Unit B","Mentor","OH",44060,41.661581,-81.37362,5,4,1,"[""BusinessAcceptsCreditCards: True"",""ByAppointmentOnly: False""]","[""Home Services"",""Home Theatre Installation"",""Car Stereo Installation"",""Automotive"",""Auto Customization""]","[""Monday 9:0-16:0"",""Tuesday 9:0-16:0"",""Wednesday 9:0-16:0"",""Thursday 9:0-16:0"",""Friday 9:0-16:0""]","business"
"309","5KdyfLCaKi99zLIr3BdIZw","El Meson De Fuentes",NA,"9047 Mentor Ave","Mentor","OH",44060,41.675893,-81.3158459,2.5,9,0,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Caters: False"",""CoatCheck: False"",""GoodForDancing: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HappyHour: True"",""HasTV: True"",""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"",""NoiseLevel: average"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""Smoking: outdoor""]","[""Bars"",""Restaurants"",""Mexican"",""Nightlife""]",NA,"business"
"310","nqNre01QKjaBfmfW7FAueQ","Taco Bell",NA,"9486 Mentor Avenue","Mentor","OH",44060,41.68103,-81.29944,3.5,5,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Caters: False"",""DriveThru: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: very_loud"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: no""]","[""Tex-Mex"",""Fast Food"",""Mexican"",""Restaurants""]","[""Monday 7:0-3:0"",""Tuesday 7:0-3:0"",""Wednesday 7:0-3:0"",""Thursday 7:0-4:0"",""Friday 7:0-4:0"",""Saturday 7:0-4:0"",""Sunday 7:0-2:0""]","business"
"311","yfqcuTARKwO0Wx3VuMWrWQ","TJ's On The Avenue",NA,"7485 Mentor Ave","Mentor","OH",44060,41.6550385,-81.3742917,3.5,29,1,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""HasTV: False"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: free"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}""]","[""Food"",""Restaurants"",""Caterers"",""Italian"",""Grocery"",""Event Planning \u0026 Services""]","[""Monday 11:0-21:30"",""Tuesday 11:0-21:30"",""Wednesday 11:0-21:30"",""Thursday 11:0-21:30"",""Friday 11:0-22:0"",""Saturday 12:0-22:0"",""Sunday 12:0-21:0""]","business"
"312","Zdj65-lKI8xn7KgGFY4mPQ","Gloria Jean's Coffees",NA,"7850 Mentor Ave","Mentor","OH",44060,41.657932,-81.3613129,4.5,4,1,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsPriceRange2: 1""]","[""Food"",""Coffee \u0026 Tea""]",NA,"business"
"313","3C5cDapsxHKckHn5-cmCzg","Bob Evans",NA,"9235 Mentor Ave","Mentor","OH",44060,41.678033,-81.308762,2,11,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""GoodForKids: True"",""GoodForMeal: {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WiFi: free""]","[""American (New)"",""Restaurants""]",NA,"business"
"314","D0CmKnqGOf_jaPgECFZcCw","Good Fortune Asian Cuisine",NA,"7537 Mentor Ave","Mentor","OH",44060,41.6564143,-81.3723515,2.5,13,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: True"",""RestaurantsGoodForGroups: False"",""RestaurantsReservations: True"",""RestaurantsTakeOut: True"",""GoodForKids: False"",""RestaurantsPriceRange2: 4"",""RestaurantsTableService: False"",""WiFi: no""]","[""Chinese"",""Restaurants"",""Thai""]","[""Monday 11:0-21:0"",""Tuesday 11:0-21:0"",""Wednesday 11:0-21:0"",""Thursday 11:0-21:0"",""Friday 11:0-21:0"",""Saturday 11:0-21:0""]","business"
"315","7P9AZ2cDzSUiI9NmP6P5sw","PetSmart",NA,"9122 Mentor Ave","Mentor","OH",44060,41.6744597,-81.3125302,3,4,1,NA,"[""Pet Training"",""Pet Services"",""Pet Stores"",""Pets"",""Pet Groomers"",""Pet Boarding/Pet Sitting""]","[""Monday 9:0-21:0"",""Tuesday 9:0-21:0"",""Wednesday 9:0-21:0"",""Thursday 9:0-21:0"",""Friday 9:0-21:0"",""Saturday 9:0-21:0"",""Sunday 10:0-19:0""]","business"
"316","XxX2LZ2o9p9Wlq7noOcfNg","Port City Club",NA,"18665 Harborside Dr","Cornelius","NC",28031,35.4644316592,-80.8934640688,3.5,130,1,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""DogsAllowed: False"",""GoodForKids: True"",""HasTV: True"",""NoiseLevel: average"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: free"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}""]","[""Restaurants"",""Seafood"",""American (New)"",""Diners"",""Steakhouses""]","[""Monday 11:30-22:0"",""Tuesday 11:30-22:0"",""Wednesday 11:30-22:0"",""Thursday 11:30-22:0"",""Friday 11:30-23:30"",""Saturday 11:30-23:30"",""Sunday 11:30-21:0""]","business"
"317","Hx_18hvEGTC3VIBl9h7bBg","Paddy's Pour House",NA,"20930 Torrence Chapel Rd","Cornelius","NC",28031,35.488724,-80.87493,3.5,13,0,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2: 2""]","[""Food"",""Beer"",""Wine \u0026 Spirits""]",NA,"business"
"318","79jCddENU9qgixuvOBMRxg","Pulp Juice and Smoothie Bar",NA,"9227 Mentor Ave","Mentor","OH",44060,41.6765073,-81.3114653,3.5,5,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Caters: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"",""HasTV: False"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: False"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: no""]","[""Restaurants""]",NA,"business"
"319","ULL4NzqlwQkBe5mt3gSjXw","Froyo Twist",NA,"7267 Center St","Mentor","OH",44060,41.6730547,-81.3397849,4.5,6,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2: 2"",""WiFi: free""]","[""Food"",""Ice Cream \u0026 Frozen Yogurt"",""Desserts""]","[""Monday 11:0-21:0"",""Tuesday 11:0-21:0"",""Wednesday 11:0-21:0"",""Thursday 11:0-21:0"",""Friday 11:0-22:0"",""Saturday 11:0-22:0"",""Sunday 12:0-21:0""]","business"
"320","G_RHsvUDPpGDt3fKB4V6_g","Kmart",NA,"9200 Mentor Avenue","Mentor","OH",44060,41.6749906,-81.3093726,2.5,3,0,"[""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsPriceRange2: 1""]","[""Fashion"",""Shopping"",""Department Stores""]","[""Monday 8:0-23:0"",""Tuesday 8:0-23:0"",""Wednesday 8:0-23:0"",""Thursday 8:0-23:0"",""Friday 8:0-23:0"",""Saturday 8:0-23:0"",""Sunday 8:0-23:0""]","business"
"321","7loyqhdaiF0VnTsBcTmJQA","Record Den",NA,"7661 Mentor Ave","Mentor","OH",44060,41.6586145,-81.3676056,4.5,10,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2: 2""]","[""Music \u0026 DVDs"",""Shopping"",""Books"",""Mags"",""Music \u0026 Video""]","[""Monday 10:0-21:0"",""Tuesday 10:0-21:0"",""Wednesday 10:0-21:0"",""Thursday 10:0-21:0"",""Friday 10:0-21:0"",""Saturday 10:0-21:0"",""Sunday 11:0-19:0""]","business"
"322","3T-gxAOHXLmztoGcBdNTTw","Burlington Coat Factory Warehouse",NA,"7980 Plaza Blvd","Mentor","OH",44060,41.654562,-81.3668404,1.5,3,1,"[""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsPriceRange2: 2""]","[""Department Stores"",""Fashion"",""Shopping""]",NA,"business"
"323","FhorgXn87xro7G9m-fXIwA","Longo's Italian Restaurant",NA,"7314 Lakeshore Blvd","Mentor","OH",44060,41.7000775,-81.3788523,4,8,1,"[""Alcohol: beer_and_wine"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""HasTV: True"",""NoiseLevel: quiet"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: True"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: no"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}""]","[""Italian"",""Restaurants"",""Pizza"",""Sandwiches""]","[""Monday 11:0-22:0"",""Tuesday 11:0-22:0"",""Wednesday 11:0-22:0"",""Thursday 11:0-22:0"",""Friday 11:0-23:0"",""Saturday 11:0-23:0"",""Sunday 11:0-22:0""]","business"
"324","nEMUUOvFB2Vi90uiF4rlCg","Scooter's Dawghouse",NA,"9600 Blackbrook Rd","Mentor","OH",44060,41.724476,-81.294445,4.5,78,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: average"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: no""]","[""Ice Cream \u0026 Frozen Yogurt"",""American (New)"",""Hot Dogs"",""Food"",""Restaurants""]","[""Monday 10:0-14:0"",""Tuesday 10:0-14:0"",""Wednesday 10:0-14:0"",""Thursday 10:0-14:0"",""Friday 10:0-14:0"",""Saturday 11:0-21:0"",""Sunday 11:0-21:0""]","business"
"325","Dr9LOH9UVaWmPh1Gkh6VkQ","Five Guys Burgers and Fries",NA,"9180 Mentor Ave","Mentor","OH",44060,41.67601,-81.3117819,5,8,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Caters: False"",""DriveThru: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: very_loud"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: False"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: no""]","[""Restaurants"",""Burgers"",""Fast Food""]","[""Monday 11:0-22:0"",""Tuesday 11:0-22:0"",""Wednesday 11:0-22:0"",""Thursday 11:0-22:0"",""Friday 11:0-22:0"",""Saturday 11:0-22:0"",""Sunday 11:0-22:0""]","business"
